"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ABHD11"	1715.52077381032	1512.37713586739	1980.45003435342	0.640725334248044	-0.642222059166797	1.47830057273573e-21	3.98944920049346e-20
"ABHD12"	4874.62277778222	4630.19788712411	5193.38887942392	0.762267487561523	-0.391630751680694	1.02041140073639e-16	1.48443390175105e-15
"ABHD12B"	44.9096162094872	51.4875743804945	36.3309887330122	1.28340535350903	0.3599769063084	3.71932056601368e-06	1.27081995137913e-05
"ABHD13"	1215.82560576736	1319.94069122662	1080.04418095182	1.1377725286431	0.186212152897965	9.45715816875441e-07	3.51723090299274e-06
"ABHD14A"	647.84794507881	552.764349320109	771.850975492231	0.5828808613703	-0.778727062705041	4.6918298938514e-44	1.73427094076362e-41
"ABHD14A.ACY1"	19.9250377816813	19.4530640591382	20.5405611156891	0.793307532597399	-0.334047847186768	0.00039041687728571	0.000957343465500269
"ABHD14B"	4514.39362541039	4351.18488647499	4727.24188863029	0.777161689006565	-0.363713311363154	1.38530967918787e-14	1.54814543900446e-13
"ABHD15"	1577.23983364317	1595.61987192407	1553.26955330449	0.935995436782799	-0.0954265985689319	0.0308041723617009	0.0508215722550926
"ABHD16A"	325.681955780887	346.854562241889	298.069754728059	1.03404950723955	0.0483052592884108	0.250114150075456	0.32126492946037
"ABHD16B"	0	0	0	1	0	1	1
"ABHD17A"	2161.66918410877	2088.3465335729	2257.29273296431	0.780568406178768	-0.357403024592744	4.16303027839359e-17	6.38348753436141e-16
"ABHD17B"	1010.0429690133	1120.69536817549	865.735923101318	1.1617233917977	0.216266601628399	2.52267808233188e-06	8.8424216230702e-06
"ABHD17C"	471.389196348535	427.629047223698	528.45888391687	0.690846284048938	-0.533563353753253	7.98838323439538e-14	8.15075689612337e-13
"ABHD18"	793.138536206828	862.614228170749	702.531988622545	1.06376165439061	0.0891749379177619	0.0397936372460586	0.0639782242160832
"ABHD2"	8862.46503234675	9102.18111190221	8549.83991476982	0.958959946772842	-0.0604575359514961	0.466478693484024	0.54652135649216
"ABHD3"	750.361247219696	681.750242934993	839.840114558733	0.674771893812872	-0.567528212401866	3.98408508415474e-12	3.18152994150701e-11
"ABHD4"	2637.45404822989	2628.48314831599	2649.15342461529	0.87565320496928	-0.191568479092411	4.73571489299955e-05	0.000135458436545453
"ABHD5"	608.61236417158	621.629955798968	591.635505044618	0.95113272889652	-0.072281414201827	0.142246562949156	0.197038788877335
"ABHD6"	2011.22080396039	2215.09929368333	1745.33318833094	1.10417521952542	0.142969128893318	0.0439649509742733	0.0699060772970326
"ABHD8"	672.209137338304	623.296566025291	735.998343244216	0.739054852234633	-0.436246650529285	9.44555685512907e-20	2.0107661870657e-18
"ABI1"	3690.33005145366	4002.614715983	3283.06479771264	1.10167297937107	0.139696037832908	4.56283657606817e-06	1.5383493796263e-05
"ABI2"	4126.36843201082	4506.22114502874	3630.98447908884	1.16863187659506	0.224820547106871	4.2395513949615e-09	2.22426012540819e-08
"ABI3"	1745.82796333279	1816.83454713278	1653.22490704064	0.984194971329725	-0.0229839497424166	0.678483246377258	0.744457914843015
"ABI3BP"	5684.98945898981	5737.71345416003	5616.22959432082	0.954874041622697	-0.0666176565150675	0.559944412782369	0.636937748600675
"ABL1"	5524.59062059746	5820.10463028777	5139.19677385849	1.00594381954738	0.00854973504041311	0.838526156909317	0.882781000472951
"ABL2"	3433.69266972617	3680.43378975447	3111.90586342198	1.07927513941829	0.110062697702491	0.0529182571714603	0.0824968881049872
"ABLIM1"	10174.7374475889	11485.7213508084	8465.02111297536	1.23453891936615	0.303972318774313	6.88091333327504e-08	3.0159317585084e-07
"ABLIM2"	391.369794902693	374.687360794263	413.126149062535	0.792067690924448	-0.336304365102748	6.48916939955918e-05	0.00018148547136495
"ABLIM3"	8136.12261471312	9163.02395412697	6796.89183566188	1.18124353400639	0.240306432205718	0.00622474707731517	0.012087791904655
"ABO"	2158.51106322341	2406.00199037785	1835.74639785609	1.13308832278513	0.180260321774269	0.226687808831904	0.294963773228606
"ABR"	5126.61527026825	5182.18769542775	5054.14063284826	0.917243141213233	-0.124623883284519	0.0502819996795357	0.0788050664385169
"ABRA"	6.88599342755157	5.95470147133964	8.10053547182795	0.604444233194181	-0.726318854181375	1.619498800897e-07	6.74220012742034e-07
"ABRACL"	1095.2337867015	1036.44426211295	1171.90399618796	0.807107846172442	-0.309166634838152	9.86866810067951e-07	3.6616886233335e-06
"ABRAXAS1"	859.378274114909	1058.74341972007	599.376724777302	1.58698335913595	0.666287000373532	4.34233555906199e-25	1.85526476880694e-23
"ABRAXAS2"	1357.09462789943	1491.29654725416	1182.07553491607	1.14492731571448	0.195256013530354	9.94512119620506e-09	4.94036197724737e-08
"ABT1"	1496.46667803249	1543.63349184594	1434.95419734491	0.963749757932145	-0.053269502225592	0.0950168535508888	0.138126037375014
"ABTB1"	2071.15901476227	2031.0749378349	2123.4345620915	0.821172722226388	-0.284242390190888	6.3855989501789e-10	3.782978921529e-09
"ABTB2"	887.912076498419	860.826595677777	923.235537660822	0.823706714441839	-0.279797345996877	0.0068578202212833	0.0132015609657088
"ACAA1"	2987.13607744885	3012.41482268464	2954.16886592015	0.873309229520053	-0.195435507582605	3.10701944726678e-05	9.13569319459085e-05
"ACAA2"	14954.4051736984	17522.4902018416	11605.2435932167	1.3503932214284	0.433379567276679	1.43146528613976e-08	6.93034870424003e-08
"ACACA"	1957.15754625733	1985.5791081153	1920.09163839647	0.936637154437949	-0.0944378270188539	0.0703155391750147	0.106066771391434
"ACACB"	2842.37687170925	2925.07551859908	2734.52564097275	0.924877923607942	-0.112665140748209	0.108567368784333	0.155225313770297
"ACAD10"	2371.29401698378	2406.53662480134	2325.33245932309	0.915621917392396	-0.127176097552012	0.0262272573137359	0.0440539912851764
"ACAD11"	602.724722224046	773.058111017386	380.584864949782	1.91262235224763	0.93555204131368	2.69879327242338e-18	4.81284800248837e-17
"ACAD8"	1501.67901530108	1587.53202882582	1389.71402531259	0.994595106880298	-0.00781876137075059	0.864384357638455	0.904319618436606
"ACAD9"	2766.5894019487	2893.11139691032	2601.58606289737	0.974972284996417	-0.0365668861446304	0.320834192969132	0.397717020918442
"ACADL"	2709.52523806004	3203.54653050803	2065.2486216417	1.35055627825264	0.433553758813419	5.52940892517559e-05	0.000156498597839484
"ACADM"	4908.49278449187	5980.0111857998	3511.07477725619	1.53771085417059	0.620784249417184	4.89361564258551e-20	1.08236307539906e-18
"ACADS"	3507.40902191728	3568.64129935965	3427.55310248783	0.820245632653491	-0.285872087662624	0.000113488248566116	0.000304181422986044
"ACADSB"	3158.46170543158	3662.5191882643	2501.09641676034	1.31961656272249	0.400118790629645	2.99597115451605e-08	1.38322695468534e-07
"ACADVL"	26170.9819282839	26515.5528019587	25721.6106967173	0.892791286823503	-0.163605147601381	0.00216724570019083	0.0046273521881547
"ACAN"	3073.11634866445	2827.89414816315	3392.9222599173	0.755140434785891	-0.405183124981245	0.00156141277262253	0.00342771762808416
"ACAP1"	1001.43167075466	925.862989698517	1099.98437462051	0.723296636132197	-0.467340652816093	5.7695025094533e-09	2.96946800043508e-08
"ACAP2"	3437.70350715815	3877.60599725431	2864.00578965946	1.2452179674437	0.316398298941024	4.00670535268793e-16	5.39445826623481e-15
"ACAP3"	1727.16673500532	1666.31472410473	1806.52673078812	0.773070793028431	-0.371327561623964	3.31760746852948e-09	1.76910058584142e-08
"ACAT1"	9341.26299004004	9930.9919774321	8572.1694258375	0.992703015786359	-0.0105659196675475	0.910606331667264	0.941749970285105
"ACAT2"	785.743034311603	820.938495292455	739.84296307851	1.00265878477105	0.00383072532058351	0.931207403139202	0.95867560480162
"ACBD3"	3607.02964648918	4005.18945780286	3087.77053772525	1.20416867723013	0.268037495717781	2.57612139180225e-09	1.39412283661064e-08
"ACBD4"	1858.2673859048	2000.16946503281	1673.20614906964	1.03461313816578	0.0490914170160569	0.442863665827831	0.522694823006084
"ACBD5"	3211.43760338574	3618.32771572639	2680.79289466499	1.22556386530409	0.293445666380808	3.30505121427641e-10	2.03868595255341e-09
"ACBD7"	10.1074373200425	10.7600882195085	9.25628430368823	1.10656158584156	0.14608374676992	0.177343479155492	0.238438771974504
"ACCS"	1290.90108432358	1336.68426571149	1231.19306435687	0.907916646091704	-0.13936824207394	0.0731542576003741	0.109764231119145
"ACCSL"	1.54552866864457	1.64088965027202	1.42116388615347	1.01790632022285	0.0256047936642553	0.866849446101365	0.906147017186088
"ACD"	1159.77256110989	1147.58263943849	1175.67001656153	0.845338732121194	-0.242398541387841	1.63546608077758e-10	1.05107561924789e-09
"ACE"	2798.84605197701	2990.02604287766	2549.51915140152	1.03535474001266	0.0501251580357749	0.573459200802818	0.649117082791387
"ACE2"	5689.93449552858	6548.21340922487	4570.61222559288	1.25871267694903	0.331949000413712	0.0437224351948262	0.0695930403218489
"ACER1"	3.19531207816064	2.5895035089647	3.98537578821802	0.587844894370716	-0.766492551460048	3.36522601354804e-09	1.79057914561653e-08
"ACER2"	281.225965400295	335.103685354609	210.961473478308	1.5118681923315	0.596332368025495	6.26611865316429e-12	4.87462470225115e-11
"ACER3"	2113.0231667988	2156.40982472045	2056.44056683647	0.938043003585063	-0.0922740318089856	0.0340572366738593	0.0555759428692623
"ACHE"	326.839993509091	280.719555480217	386.987845869327	0.620864819296226	-0.687648909792223	4.68514585342918e-07	1.82004487643723e-06
"ACIN1"	7419.38170530398	7485.78830538905	7332.77770611469	0.900908707645773	-0.150547174974703	0.000464441759073653	0.00112294560499116
"ACKR1"	1135.57974037323	976.018905034775	1343.67059936301	0.608160605085563	-0.717475729173789	8.89169113634039e-10	5.16480230862286e-09
"ACKR2"	59.4493966323387	58.4743088744788	60.721054860331	0.857317551313057	-0.222098415814188	0.0466251972217506	0.0736654563449146
"ACKR3"	5922.51226527839	6108.04732466152	5680.54718783404	0.964265807559321	-0.0524972032160989	0.560617559305432	0.637575558949296
"ACKR4"	158.557841269027	159.45015896768	157.394127403964	0.961252537628335	-0.0570125932105758	0.582050536098499	0.657150355361856
"ACLY"	28396.8360253243	32720.0890384074	22758.6765658656	1.34470454627805	0.427289223753594	1.55966178755728e-12	1.31887379442799e-11
"ACMSD"	3468.58961537767	4063.38820741133	2692.88453913102	1.33980581617568	0.422023919831613	0.000278203500219158	0.000697108935019163
"ACO1"	5697.46767151049	6033.31667340313	5259.47104692238	1.01885213305884	0.0269446870462848	0.672963380757934	0.739732118454112
"ACO2"	10340.4256508648	11568.2861496909	8739.11449340952	1.18245324238521	0.241783136365787	0.000426610712162934	0.00103940826265125
"ACOD1"	4.3482846058302	3.03184545046005	6.06511539370925	0.500820454806851	-0.99763460800468	3.26976610400124e-06	1.1270021739646e-05
"ACOT1"	274.290724284225	266.085904710629	284.991018935504	0.804323114904079	-0.31415291360204	0.00348435963411654	0.00712049234661644
"ACOT11"	592.82475844191	526.475977315057	679.353353183382	0.677802535748141	-0.561063060744084	1.08380946746745e-08	5.34526135320716e-08
"ACOT12"	7.50917885813005	3.66270229208515	12.5255515226033	0.246109853096156	-2.02262567712215	3.85144191817654e-21	9.93232315389374e-20
"ACOT13"	1854.81260330163	1961.88544631322	1715.17382647084	1.01389276477995	0.0199050725569499	0.654460444008959	0.723468077033059
"ACOT2"	972.225538359777	979.755137898593	962.40583020547	0.879601805354314	-0.185077529606439	0.00746094114705268	0.0142523780615063
