"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"ABCC11"	20.2957874412167	27.3155076861625	20.0373120691621	0.970773508493626	-0.0427933556673195	0.704550944035158	0.76305192108727
"ABCC12"	0.843020185247022	3.32361170703678	0.67043804618677	0.602926930739299	-0.729944923686658	0.00810212378339163	0.0148365813725783
"ABCC13"	5.15840434207917	7.82564722761718	4.5396687660302	0.760628354161257	-0.39473637515974	0.082891641423519	0.121148919334184
"ABCC2"	2217.2277259982	2127.66309765617	2285.90449048661	1.07436559300802	0.103485007726518	0.406596266699534	0.489298471768282
"ABCC3"	11560.6496492359	12100.2525965084	11146.8904988538	0.92121136045425	-0.11839589221302	0.195912390340933	0.259961968121278
"ABCC4"	4217.10631946907	3543.8618614866	4733.33970244503	1.33561883229199	0.417508340728936	3.02515949442094e-07	1.13782778838437e-06
"ABCC5"	2076.210554163	2368.44117122588	1852.13266051407	0.782091003810962	-0.354591606142445	8.32787459431072e-07	2.95142732788721e-06
"ABCC5.AS1"	1.54818446730834	1.85388725423959	1.31377632326565	0.719852411364104	-0.474226948359154	0.0110339821636163	0.0197063378576658
"ABCC6P2"	114.10469472183	115.796512525177	112.807435134105	0.97442897699925	-0.0373710589835049	0.71982397278539	0.775419315934876
"ABCC8"	16.656720132598	27.4484854807593	13.8288994547742	0.684437527761501	-0.54700922981295	0.000243627818412712	0.000589737848127603
"ABCC9"	1843.51295350136	1625.44824906846	2010.7215784552	1.23695236040132	0.306789937875911	0.000405258343710424	0.000945003810855136
"ABCD1"	1679.64810360903	1932.20796359882	1485.98912969459	0.769211990025773	-0.378546844149351	9.27485588018145e-15	9.62143784688003e-14
"ABCD2"	111.898970516319	106.440806470429	116.084205844793	1.08890485666452	0.122877903719843	0.196706693065962	0.260926173518304
"ABCD3"	3902.40406943988	3535.78597471488	4183.5211244057	1.18316070931586	0.242646048982722	3.13733013416735e-07	1.17714742945514e-06
"ABCD4"	2933.5320202164	2996.42778789615	2885.30452344429	0.962918859844903	-0.0545138600909815	0.193729963576458	0.257331666314332
"ABCE1"	3279.68359506587	3075.74755010806	3436.05858360242	1.11691438539932	0.159518603463469	1.89873656015266e-06	6.37568789223226e-06
"ABCF1"	3704.97624341837	3729.29440002324	3686.32945902524	0.988539699591002	-0.0166291893749794	0.648606368356613	0.714873133000779
"ABCF2"	3001.74622951141	3208.95567065373	2842.86125167436	0.885891429690606	-0.174798194577362	2.20367956177812e-06	7.32800778486324e-06
"ABCF3"	3068.27962016956	3317.01081127357	2877.55641002973	0.867576592944354	-0.204936964996865	1.77504160356466e-12	1.38571820731723e-11
"ABCG1"	4302.21217033393	4215.94247606448	4368.36243060414	1.03619466821507	0.0512950652693751	0.379527139085526	0.460870032605615
"ABCG2"	1199.86724017527	931.661797375961	1405.52300373516	1.50856988223877	0.593181528718053	7.22034208948586e-09	3.41171116211177e-08
"ABCG4"	34.7377825367041	39.6445646420265	30.9753383075347	0.78452386470953	-0.350110761174647	2.63906969916669e-06	8.67160377293639e-06
"ABCG5"	22.097167571274	41.3339354828882	21.1410382765016	0.909364134897301	-0.137069989228205	0.18265326640511	0.244612451171885
"ABCG8"	7.62064446284045	28.776461736266	9.97802621018233	0.965177999894681	-0.0511330635075191	0.828945108709589	0.860943528454203
"ABHD1"	96.5464781944898	96.8433653826196	96.3188297145456	0.99722440022957	-0.00400991155701682	0.965800086485959	0.972609487800784
"ABHD10"	2647.29436542236	2894.30496205855	2457.89048036917	0.849414160948561	-0.235459934212449	7.87961723538895e-05	0.000206415106090416
"ABHD11"	1745.69339157154	2225.75100221712	1377.59267952175	0.619062863942318	-0.69184217673562	1.4810771327997e-23	4.67539478524586e-22
"ABHD12"	4865.69242677932	5710.11914325544	4218.19914948137	0.738834485647906	-0.436676888133761	8.88148774561244e-20	1.74012485136093e-18
"ABHD12B"	42.2195809342319	36.7496081013155	46.4138710569982	1.26125639089552	0.334861579611052	1.03654754186861e-05	3.12056642874028e-05
"ABHD13"	1144.98586349525	1073.58340009164	1199.73616228884	1.11698876323252	0.15961467256226	5.70421329160759e-06	1.78654292575133e-05
"ABHD14A"	681.184992324924	905.708049530191	509.024202877775	0.56260134972778	-0.829815081084307	6.93498998672951e-48	1.00292958314334e-44
"ABHD14A.ACY1"	19.058314926598	21.9939776111685	16.8072944228814	0.769035403296422	-0.378878079295201	7.54434599164495e-05	0.000198260785804284
"ABHD14B"	4502.42391161463	5239.03354305989	3937.60309881031	0.751806523792624	-0.411566660482183	1.06260065414814e-17	1.61335410343397e-16
"ABHD15"	1502.49414465299	1576.56970104175	1445.69415971886	0.916780451827419	-0.125351812520632	0.00323979484064116	0.00642819523388749
"ABHD16A"	306.561986449237	304.88865296906	307.845072545345	1.00897481762037	0.0128901675586593	0.750343999051661	0.800323121326467
"ABHD16B"	0	0	0	NA	NA	NA	NA
"ABHD17A"	2114.93371487427	2451.50645614399	1856.85496980172	0.757737703005322	-0.400229560556337	2.07126235367844e-19	3.85264787795543e-18
"ABHD17B"	938.853672286459	869.252472784922	992.222789925447	1.1408101608721	0.190058736626648	1.10252755659488e-05	3.30672522774452e-05
"ABHD17C"	478.405177944803	589.217598117345	393.435937035115	0.668258587483867	-0.581521622889216	4.82889837049047e-16	5.95289714410117e-15
"ABHD18"	741.195937231386	726.481402472178	752.478813707528	1.03634283867479	0.0515013484242962	0.237828783329703	0.308505450020518
"ABHD2"	8198.20387805143	8492.773451986	7972.3325086387	0.938717192347503	-0.0912375127820566	0.269549748271072	0.343320945959395
"ABHD3"	766.4388508838	956.088603235081	621.018369398895	0.649813083696632	-0.621903302906303	1.02359240973977e-13	9.30644588171649e-13
"ABHD4"	2563.11804055472	2790.88695371073	2388.46837923015	0.855844816472002	-0.224578866955402	1.54098415156395e-06	5.24133945068914e-06
"ABHD5"	563.563921918629	585.464088676623	546.771214545891	0.933668946532259	-0.0990169944810664	0.0332690434091798	0.0534777627957633
"ABHD6"	1877.99053777507	1798.21485851623	1939.16128830217	1.07850585996342	0.109034015271847	0.120286447777539	0.168900304334272
"ABHD8"	663.570616598314	788.146358997313	568.047874193429	0.721147565786832	-0.471633591807281	5.63876013046656e-24	1.91593642670875e-22
"ABI1"	3456.16054466876	3305.88824485017	3571.38700778054	1.08003933063965	0.111083850430976	5.73713345022594e-05	0.000153558740202172
"ABI2"	3755.86955845752	3463.7407434171	3979.86939189841	1.14880622550026	0.200135472409057	3.34342628025226e-08	1.45092912038179e-07
"ABI3"	1650.03258486969	1686.00060594112	1622.45286553223	0.962431744462523	-0.0552438663141831	0.310631735594683	0.388377788400356
"ABI3BP"	5430.29974932049	5618.17616642268	5286.23903373329	0.940895880920556	-0.0878930110307528	0.441831839958837	0.524042592895972
"ABL1"	5211.79064998291	5252.23114109837	5180.78151015233	0.986355567026117	-0.0198202836653651	0.627862810353171	0.696892481832495
"ABL2"	3158.94768695671	3057.30914360525	3236.88254175272	1.05869044587935	0.0822808164513991	0.141308663920307	0.194987248759735
"ABLIM1"	9291.83582729154	8289.69356535527	10060.2629327338	1.21356271205146	0.279248663106215	2.86799560937474e-07	1.08276310010315e-06
"ABLIM2"	388.137029872753	445.555275346917	344.109611965002	0.772404702354788	-0.37257114752878	9.44804945158738e-06	2.85738356110679e-05
"ABLIM3"	7709.03708905084	7085.37560689246	8187.25101706627	1.15551955189854	0.208541671046058	0.0172066002701444	0.0294986681226103
"ABO"	1962.10045495779	1849.54763930974	2048.40420405894	1.10750671742793	0.147315449272914	0.326007200912513	0.404758309916545
"ABR"	4824.23959804814	5117.1073006063	4599.67319714666	0.898869821117085	-0.153815902426658	0.0155462894911395	0.0269034172863268
"ABRA"	7.10261739485763	9.35893837994736	5.37250554409978	0.581427856264303	-0.782327902099755	3.77320093541374e-08	1.62584909580146e-07
"ABRACL"	1076.83329131719	1223.33541325678	964.497741985415	0.788384057026172	-0.343029492886789	5.12756164448731e-08	2.16508483379182e-07
"ABRAXAS1"	781.267419107206	593.794229055941	925.018946461003	1.55735370022058	0.63909664101503	4.18638195470951e-25	1.66155560977741e-23
"ABRAXAS2"	1252.14498501276	1169.77347850056	1315.30617551857	1.12392781639625	0.16854938229263	3.17710083474886e-08	1.38211950019278e-07
"ABT1"	1453.91294014449	1502.4339345294	1416.70779604016	0.942977259418638	-0.0847051152060217	0.00454223630973237	0.00875127443554516
"ABTB1"	2042.16431230844	2307.04612160494	1839.05705924363	0.797466243457561	-0.326504643630041	9.87518352667032e-12	7.00067008650811e-11
"ABTB2"	864.719813633925	973.050811983443	781.653288397722	0.803329899733843	-0.315935520632155	0.00249557969081833	0.00505163314371842
"ACAA1"	2861.43664757564	3126.55858001635	2658.14527181721	0.850256919734121	-0.234029252671707	6.01873417388298e-07	2.17435581654142e-06
"ACAA2"	13886.149044357	11719.6301498392	15547.4020482805	1.32660935301755	0.407743602482329	4.39090767165143e-08	1.87471318180628e-07
"ACACA"	1857.28430763383	1950.62784009657	1785.70993821894	0.915356985150245	-0.127593597102726	0.0131441741484138	0.0230918719626564
"ACACB"	2677.53106239429	2838.24668614378	2554.29682086199	0.900042274007304	-0.151935330035726	0.0339210992667962	0.0544125002380865
"ACAD10"	2253.29284747116	2400.46534872687	2140.44326170264	0.891723830671361	-0.165331122198788	0.00396270164202384	0.0077267172237962
"ACAD11"	534.733428716228	356.549490723709	671.362102017911	1.88209826931035	0.912341956942905	1.43021481020163e-18	2.40332174969176e-17
"ACAD8"	1441.06793130431	1465.46004019382	1422.3644414491	0.970697163258084	-0.0429068190272067	0.3463218361106	0.426569837419524
"ACAD9"	2602.2635405355	2675.42946975256	2546.16104357402	0.951820506763093	-0.0712385575073475	0.0454659644936166	0.0708156268455705
"ACADL"	2498.44315567708	2117.64321412752	2790.43463029283	1.31773478560449	0.398060034993135	0.000205911050060106	0.000504348024488281
"ACADM"	4572.21453093125	3544.73157946573	5360.07248311505	1.51205194609168	0.596507703766351	7.6154826502097e-20	1.50739651876135e-18
"ACADS"	3661.29646596874	4170.45405745898	3270.88234104513	0.784518311450819	-0.350120973339654	4.12914468030221e-06	1.32058436430564e-05
"ACADSB"	2870.51640835824	2459.16641080413	3185.93319093507	1.29548242660246	0.373489445293819	1.25841836783904e-07	5.01093488443082e-07
"ACADVL"	25290.2694330728	27360.2939194622	23703.0068410357	0.866338726998719	-0.206996884929417	0.00015062360437472	0.00037750197191562
"ACAN"	2850.97859696583	3344.65285303041	2472.43685291632	0.739203874562965	-0.435955776177053	0.000744466178563307	0.00165509251592778
"ACAP1"	1010.22956635629	1219.17066531958	850.016780225423	0.697379387549466	-0.519984371896401	3.7988680832191e-10	2.14342864124864e-09
"ACAP2"	3114.27624701801	2765.00822127818	3382.08953883972	1.22287173807777	0.290273093527617	2.2991488244508e-15	2.60528916008653e-14
"ACAP3"	1694.63704802554	1979.64143327214	1476.10011658204	0.745849230085396	-0.423044068953031	1.15117372007189e-10	7.00420949480502e-10
"ACAT1"	8990.31337131396	9156.28336826744	8863.05015810229	0.967991955927659	-0.0469330362216815	0.618981963263565	0.688772099999318
"ACAT2"	761.181221634311	769.879212156049	754.511737736017	0.979998994497566	-0.029147825898414	0.495825732708655	0.576412360789066
"ACBD3"	3282.87260935444	2969.58124751905	3523.09955464872	1.18610794127522	0.246235307739186	6.10429993545159e-09	2.9087190322573e-08
"ACBD4"	1772.62057387958	1764.62955146867	1778.74796562222	1.00809441538091	0.0116307640590353	0.856939131431442	0.883295132972146
"ACBD5"	3012.8995028351	2702.8269586726	3250.65830878302	1.20258189340292	0.266135141964866	2.28946002631883e-09	1.15844774872057e-08
"ACBD7"	8.84939199231359	9.1054084470701	10.0505421698961	0.933409959028782	-0.0994172346511013	0.297878304994121	0.374267726915248
"ACCS"	1239.61698453072	1327.8539831045	1171.958225907	0.882749128160583	-0.179924603766859	0.0250902120012748	0.041477632028113
"ACCSL"	1.47953218461278	1.47537880070943	1.4827169348143	0.994302925409967	-0.00824264309266491	0.95998207488354	0.967887809617875
"ACD"	1136.04856742964	1263.21544955049	1038.53897937231	0.82260118525771	-0.281734944317985	1.58150182840922e-13	1.40693467157097e-12
"ACE"	2630.84107140653	2611.19280394061	2645.90705741397	1.01328965731938	0.0190466395331854	0.830021905770628	0.861752451098244
"ACE2"	5064.48837977455	4450.007030867	5535.66312434324	1.24395854416405	0.314938407393356	0.0540735447460798	0.082784686507843
"ACER1"	3.29936412505921	4.38975129470593	2.46327219639017	0.55469345026474	-0.850237404445491	4.62211073788926e-10	2.57465142908088e-09
"ACER2"	251.545826986135	196.253417419167	293.943186972114	1.49547138328047	0.580600303908047	3.36897774582034e-12	2.54504655764077e-11
"ACER3"	2023.88325054566	2121.83071658309	1948.7786564463	0.918439925357582	-0.122742736341304	0.003915758602092	0.00764097978527634
"ACHE"	339.430333014918	440.309001997895	262.078138070373	0.595344111277858	-0.748204301875068	6.60865762482392e-08	2.74834163876349e-07
"ACIN1"	6952.54949426269	7466.51032574633	6558.45231959149	0.87839587507218	-0.187056815392705	2.94432606329254e-05	8.25103073495532e-05
"ACKR1"	1183.39555130502	1545.53608821921	905.711818052798	0.586131857005097	-0.770702843126154	8.52435705870983e-11	5.26829855719783e-10
"ACKR2"	56.2307946124009	61.9195684343145	51.8687312931244	0.837661905732695	-0.255560029178693	0.0218712739080428	0.0366538282724852
"ACKR3"	5606.21239810479	5783.58576096014	5470.20526121571	0.945801058701565	-0.0803913381808367	0.374648650475448	0.455902977825474
"ACKR4"	147.59415949196	152.253043191322	144.021799906231	0.945203452972298	-0.0813031951810712	0.428279086144612	0.510427492881801
"ACLY"	26325.2304224889	22238.0712738566	29459.2005117228	1.32469439362977	0.405659568997929	2.04708156261774e-12	1.58578574748617e-11
"ACMSD"	3272.90422933152	2772.14721413275	3656.8769229645	1.31912400672848	0.399580194220125	0.000510330953675655	0.00116685256295464
"ACO1"	5337.95101698333	5341.45249431328	5335.26613860666	0.998856836903429	-0.00165017912209749	0.979022688236005	0.982674965648415
"ACO2"	9560.04346774209	8768.76484298945	10166.7836146372	1.15942232861331	0.213406174983737	0.00142380880833944	0.00301560750720058
"ACOD1"	2.98789472372737	6.12401171188328	2.93452467901816	0.959820588083004	-0.0591633357958603	0.763764387401136	0.810193194887218
"ACOT1"	280.353910651665	321.107364608335	249.104795780296	0.776561484545899	-0.364827939833315	0.000776181114530349	0.00172080624787944
"ACOT11"	574.092468239073	710.531617842414	469.473049638632	0.660838443694699	-0.597630478174764	1.41716509050265e-09	7.3921963546305e-09
"ACOT12"	4.94932278201476	13.8652717451677	3.23904297981612	0.457144995283508	-1.1292762692125	1.12846854770881e-08	5.2015206624371e-08
"ACOT13"	1808.27375160122	1819.76415920005	1799.46308570388	0.988972953120075	-0.0159970288403966	0.713706914958395	0.77057752873411
"ACOT2"	959.480552127386	1045.1091066515	893.821907845646	0.855581168464383	-0.225023366080097	0.00122286794177967	0.0026181276969106
"ACOT4"	587.678589382636	579.618238222148	593.859141332551	1.02558663720007	0.0364493697108888	0.705890729323618	0.764205328562091
"ACOT6"	7.67670464093487	8.12262815789352	7.33477742121746	0.913385237439674	-0.130704622496129	0.278078454299612	0.352688958234967
"ACOT7"	3403.74896898156	3516.3886576029	3317.37860703516	0.943435969871914	-0.0840034881193227	0.285179810841286	0.36049033832595
"ACOT8"	998.367327177761	1216.84612467981	830.841182096683	0.683426238851236	-0.549142456523358	3.61657456078723e-25	1.44034283583573e-23
"ACOT9"	1636.77359420646	1720.07549487779	1572.89899192491	0.914441876148953	-0.129036622733608	0.000183365194744052	0.000452333394582368
"ACOX1"	4168.23256705044	4058.69427233885	4252.22482836639	1.04766930410941	0.0671834033157145	0.0980810544243763	0.140778954055309
"ACOX2"	725.316392275546	732.660235697134	719.68524731977	0.982227323288392	-0.0258711393625055	0.758435208300658	0.806610850984462
"ACOX3"	950.811626314219	1033.70065365415	887.253608883954	0.85887166092915	-0.219485525775011	7.84243844185798e-08	3.22721293092925e-07
"ACOXL"	18.9659233616011	25.27747892152	14.1263206884478	0.559377254095218	-0.838106504053603	2.52893962104076e-13	2.20902732696346e-12
"ACOXL.AS1"	7.17706103054122	9.21967043910457	5.61081989393965	0.614239930082318	-0.703125793808895	1.47529274112005e-11	1.01779364152585e-10
"ACP1"	4540.68115749021	4332.4351195234	4700.36098165558	1.08493265084623	0.117605487549098	0.000256553761169519	0.000618632501010995
"ACP2"	3020.2013606304	3337.66475160961	2776.77536825411	0.832125330960919	-0.265127257941208	1.08635833661818e-10	6.63076907175103e-10
"ACP4"	4.96846215002495	5.85489076443723	4.2887624704226	0.754064939611251	-0.407239322028947	0.000448670021669676	0.00103651913252942
"ACP5"	5061.66106869155	6299.88677021001	4112.20885233288	0.652750521235411	-0.615396390325588	4.05921034659172e-07	1.50089594454755e-06
"ACP6"	938.249587921814	950.949042942394	928.51184325939	0.976570874651572	-0.0342033433530306	0.553545360507105	0.629657167278237
"ACP7"	4.93746757139982	6.33493676306321	3.86590992266854	0.631377674769759	-0.66342484638152	3.0030880764467e-05	8.40145750222466e-05
"ACPP"	64.7049549061648	73.7503812088582	57.7690626528628	0.782686961696626	-0.353492682784947	0.00489393068516003	0.00936569862905615
"ACR"	37.3111938400096	38.0198876569193	36.7677784397644	0.970099542678349	-0.0437953039172829	0.656209312964958	0.72129719693583
"ACRBP"	263.806325212251	271.480152650145	257.922153643264	0.949106488677486	-0.0753581298032505	0.274798454939003	0.349160477120069
"ACRV1"	8.26153770257873	9.9811779731506	6.94294427956073	0.702102651832448	-0.510246117829248	2.9275185604545e-07	1.10343463056453e-06
"ACSBG1"	37.9093778198767	91.5109749703395	30.392121592305	0.450148257937501	-1.15152785841292	5.9263629177247e-19	1.03886448146388e-17
"ACSBG2"	17.4473099787256	20.6223818834623	15.0127142072491	0.734239147954705	-0.445678057194068	6.80558184357312e-06	2.10555366062894e-05
"ACSF2"	950.712142499959	1219.55349229602	744.568775341848	0.610637780766797	-0.711611241604231	2.00015749258547e-15	2.285513294861e-14
"ACSF3"	1322.93417502188	1491.55277450952	1193.6400545667	0.800564256213582	-0.320910891520876	1.17757456951686e-10	7.14792706297239e-10
"ACSL1"	15435.3247961925	14655.9000431058	16032.9755785948	1.09396281845513	0.129563704728298	0.120265530690307	0.16888201862359
"ACSL3"	3226.77062069729	3211.14684197333	3238.75069130895	1.00859313575857	0.0123443118070668	0.792559887012793	0.832722300576171
"ACSL4"	4692.45581620312	4823.9081574226	4591.660204738	0.951792533415035	-0.0712809579423852	0.193037838100563	0.256485933724314
"ACSL5"	2237.46000245608	2253.28081133508	2225.32885218491	0.987562189564593	-0.0180564932911246	0.799865032171756	0.838342029235052
"ACSL6"	138.069263528358	136.975941489854	160.626883719815	1.01423983444588	0.0203988427285508	0.87066765309371	0.894719609489239
"ACSM1"	106.929972497658	132.827058110303	87.0724898900826	0.654960408049778	-0.610520395621423	3.15058569377683e-06	1.02533617958231e-05
"ACSM2A"	10431.3234614963	10879.064819696	10088.0023493786	0.927287718086633	-0.108911048319957	0.454010167051226	0.535959453874717
