"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ACADSB"	3164.10745818364	3612.07548131739	1994.04172611786	1.46992068027365	0.555738306583181	2.25979326773303e-11	1.22920661225452e-10
"ACADVL"	25924.9802427254	26899.1350038789	23380.5461650856	0.956108536041233	-0.0647536947561373	0.304867302424195	0.37076484097411
"ACAN"	3042.42960361365	2920.2272190369	3361.61493646336	0.752613972364275	-0.410018021434889	0.00361126153153423	0.00664306562534377
"ACAP1"	1021.93017691237	949.567625433716	1210.9368412223	0.639270303218869	-0.645502018711757	5.82417373007723e-13	3.8092906787926e-12
"ACAP2"	3500.49179630421	3812.37640210776	2685.86782592182	1.20798447202137	0.272601909727766	1.46815167386163e-08	5.7233985675181e-08
"ACAP3"	1717.18031132225	1706.8585382449	1744.14016637502	0.788998029129074	-0.341906398411952	4.48886807135813e-06	1.27352512465232e-05
"ACAT1"	9094.22819457562	10121.8426956665	6410.16046784576	1.16754331368098	0.223476072224988	0.0350865856954565	0.0536289922076535
"ACAT2"	799.317513382507	827.450895111949	725.834799910083	0.975560960893858	-0.0356960680486006	0.469271820928248	0.538594060188443
"ACBD3"	3658.26107598897	4063.62414607022	2599.47693771707	1.34568356123866	0.428339198727111	2.8768634164247e-16	2.73302024560346e-15
"ACBD4"	1838.68576280383	2010.54182740806	1389.80798212115	1.19379949510283	0.255560548737183	0.000505429846847686	0.00107314765393352
"ACBD5"	3197.57625838575	3638.65229665078	2045.51197933531	1.48375864557261	0.569256436194659	2.11107766338882e-27	6.32700868255942e-26
"ACBD7"	11.4311535806635	12.5660879352308	8.46677280380872	1.19673258868058	0.259100816371516	0.0389896927507902	0.058982133702336
"ACCS"	1305.1384874879	1332.58275217434	1233.45570659048	0.855815578993642	-0.224628153326875	0.0119444663145468	0.0199792389584973
"ACCSL"	1.62635709336881	1.6383285708894	1.59508830880008	0.856051096476988	-0.224231183268075	0.187684673826283	0.241584725513956
"ACD"	1169.09397298981	1155.4468551756	1204.73942996722	0.802815000535035	-0.316860521291812	3.33647384106659e-12	1.9886786178026e-11
"ACE"	2821.69549078225	2913.15592603892	2582.80629421631	0.961092891487038	-0.0572522178830072	0.560470029791202	0.627903510598188
"ACE2"	5670.04678390381	7314.14801768958	1375.75251655293	4.10047634367847	2.03579151430262	2.31203319028876e-25	5.62917781539767e-24
"ACER1"	3.28645786517836	2.81504025971785	4.51777250630653	0.536742597515582	-0.897697705591769	1.95073002562371e-10	9.46876436631837e-10
"ACER2"	285.886609895249	326.006506857147	181.095834248501	1.516268537541	0.600525283502412	1.31914492461292e-09	5.79018704225565e-09
"ACER3"	2163.60831067071	2291.68811101228	1829.07151873377	1.04983716725331	0.0701655791167013	0.207420178538	0.263745578839417
"ACHE"	337.007014433225	306.051634549746	417.86061860649	0.599941488809744	-0.737106290699951	9.55985619795968e-07	2.96418723697794e-06
"ACIN1"	7344.98711304717	7302.42496164766	7456.15691147872	0.831029033267019	-0.267029214259176	2.52520661753283e-08	9.57490529085033e-08
"ACKR1"	1134.15067341242	1022.25034206803	1426.42765826716	0.54803061006486	-0.867671618206208	4.82425196354208e-12	2.81628262509147e-11
"ACKR2"	63.7283889403276	49.5539676598455	100.751131090841	0.465011242726733	-1.1046624977419	9.64554603149482e-21	1.452547783854e-19
"ACKR3"	5979.72681515059	5949.73404825152	6058.06613167799	0.846551308823847	-0.240330583479459	0.0153495979798446	0.0251608407119726
"ACKR4"	158.529397744312	173.756757415087	118.756443380349	1.234323454081	0.303720501822095	0.0110612070282806	0.0186424322391663
"ACLY"	28501.7763627033	32722.5857370198	17477.274265608	1.61732307183227	0.693607896235418	9.73005655060726e-27	2.72218416982356e-25
"ACMSD"	3438.8021168453	4232.16049813094	1366.59738960667	2.44699666398	1.29101213457513	1.5262117065464e-21	2.51068515124113e-20
"ACO1"	5532.47431424742	6148.27645974191	3924.03587452301	1.31799985087767	0.398350207115265	1.56270927573503e-09	6.81513326614799e-09
"ACO2"	10167.9296897631	11583.4246990446	6470.7412326844	1.45127710199411	0.537323009070112	3.30877662350692e-12	1.97265186967436e-11
"ACOD1"	3.22165974129115	2.83270671384271	4.23758182791021	0.564316723048247	-0.82542299162569	6.99601861426778e-05	0.000168434688753259
"ACOT1"	268.779483045456	278.45612904088	243.504661415618	0.858769845269932	-0.21965656140297	0.070356386319165	0.100598663734753
"ACOT11"	558.665227170371	577.206555212991	510.236385268005	0.946526208102534	-0.0792856420211465	0.467220773281296	0.536568186460034
"ACOT12"	6.36132556101597	7.31180297561207	3.87873529901124	1.55545913956613	0.637340497141935	0.0161446041509583	0.0263383551469024
"ACOT13"	1860.67517541387	2003.5963142471	1487.37369338677	1.11506436541432	0.157126989951769	0.00180549196509772	0.00350998342342211
"ACOT2"	960.701399372264	1015.14365738361	818.501471730698	0.996634960468559	-0.00486291238711479	0.950716608107451	0.97481067877555
"ACOT4"	591.369046999812	656.015103144777	422.517407815202	1.16688585236704	0.222663439984038	0.0416139808326017	0.0624901315026561
"ACOT6"	7.89083813580928	8.2624933431551	6.92009692259257	0.974482259853608	-0.0372921729795536	0.783497715178231	0.832863192134559
"ACOT7"	3447.82218732108	3740.71950066041	2682.79189128553	1.15930707322148	0.213262753002513	0.0177261626725963	0.0287245077755337
"ACOT8"	979.976124433174	921.521200223985	1132.65689662136	0.656673026907745	-0.606752897673273	1.95829300026476e-26	5.30827955938433e-25
"ACOT9"	1753.19405886195	1740.86977882066	1785.38434255189	0.837938942286789	-0.255082971331831	1.04535663247449e-11	5.86264836916038e-11
"ACOX1"	4460.30527960023	4951.37698878345	3177.65529292765	1.30530527270055	0.384387250402092	3.54885023118588e-17	3.72698020835173e-16
"ACOX2"	750.206071402027	828.97956031739	544.454421249958	1.32122244342544	0.401873381808114	2.19785621577361e-05	5.69202762632835e-05
"ACOX3"	974.541953060911	1002.02391150106	902.760718329186	0.896739603410049	-0.157238980877645	0.00120394016794339	0.00240531687307731
"ACOXL"	18.6498250855764	15.3714273085492	27.2128043539311	0.465902050322193	-1.10190141547522	4.08980480124189e-20	5.75071342542347e-19
"ACOXL.AS1"	7.24454123186384	6.87767002372766	8.20278692475685	0.732263666693069	-0.44956488061499	0.000130653661406156	0.000302872170625672
"ACP1"	4740.55797202105	5140.83899268181	3695.04784342953	1.16875918324122	0.224977700670446	1.114352445676e-08	4.40468928462601e-08
"ACP2"	3115.87519630961	3162.07820931861	2995.19568471894	0.891653572392136	-0.165444795581546	0.000479224703474132	0.00102133011845505
"ACP4"	5.15952064715014	4.83434023917686	6.00887245902065	0.667024715068643	-0.584187876736306	2.37138099435227e-06	6.97855376818071e-06
"ACP5"	5167.74907033682	5490.36358409422	4325.09922097049	1.07733845861287	0.107471560794707	0.44436294167867	0.514727616219212
"ACP6"	966.523177507304	1003.71083660912	869.391232092117	0.968378655447146	-0.0463568144145364	0.478518705559978	0.54786052623956
"ACP7"	4.79796237465734	4.44798679457598	5.71207769576539	0.579960968139258	-0.785972285969184	2.25728507305904e-06	6.66449553943463e-06
"ACPP"	69.3806411454809	64.676854659734	81.6666506231779	0.704483252628618	-0.505362684501246	0.000236042100107648	0.000527285328653619
"ACR"	38.0411260292509	39.7289477135283	33.6326365553919	1.00593458058486	0.00853648473124756	0.938342248423557	0.965081600566164
"ACRBP"	282.09098331756	301.417586727245	231.611049038533	1.13728921765588	0.185599184589659	0.0247518090413957	0.0390030443982618
"ACRV1"	8.43316317305803	7.50169002406832	10.8661154278819	0.589375182049453	-0.762741783471966	2.49525560190006e-13	1.70325281656278e-12
"ACSBG1"	57.6482466066987	35.4839118221241	115.54016582014	0.235491430786332	-2.08625353180936	4.60972452692645e-41	4.9324052438113e-39
"ACSBG2"	18.0247281622716	18.3402585323369	17.2005816732953	0.821542201967131	-0.283593407715819	0.0108949545940838	0.0183825515095974
"ACSF2"	924.212093358055	903.095627822061	979.367040653562	0.766246869419247	-0.38411882035155	0.000132870912448632	0.000307719648765599
"ACSF3"	1353.6468365801	1375.73892756085	1295.94361386918	0.87401396016931	-0.194271771561732	0.000654896361198496	0.001367881132517
"ACSL1"	15949.9933293201	17813.1402561017	11083.5647892189	1.28771675753147	0.36481529730172	9.38581618896194e-05	0.000222501575887587
"ACSL3"	3470.48429696142	3644.77775789827	3015.24018257412	1.04012969844883	0.056763435714759	0.319313920310499	0.385795483354543
"ACSL4"	4989.98908202351	5123.8483753548	4640.35659944177	0.966657503807475	-0.0489232755921542	0.477350433800744	0.546708660767239
"ACSL5"	2379.17728595326	2505.14460529231	2050.15816827665	1.06112423240001	0.0855935714037102	0.288517466287476	0.35364880206749
"ACSL6"	163.6562054535	182.507717269406	114.417182053744	1.41028935723701	0.495991199093711	0.00122351049118223	0.00244241567325764
"ACSM1"	107.04359176361	117.733131349508	79.1231525467146	1.26320552017244	0.337089380861141	0.0256773828440943	0.0403494642102753
