"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ABCB7"	1552.16649297945	1671.98973355929	1205.05948653785	1.31389125768576	0.393845878027544	2.26917885604345e-15	5.59180680525616e-14
"ABCB8"	1637.01595378671	1549.00770853578	1891.96047375966	0.740511696061281	-0.433405572450417	6.99422240670295e-15	1.59022413638327e-13
"ABCB9"	332.485775590053	312.956893276805	389.057537846685	0.718629483300741	-0.476679968705087	3.96315016611047e-08	2.68271396926834e-07
"ABCC1"	4916.5496972429	4807.69892171148	5231.87138826648	0.836201287779742	-0.258077829701895	2.35182712807819e-05	9.36584632983931e-05
"ABCC10"	982.256938282515	959.173445615042	1049.12578608908	0.840074129061003	-0.251411456388755	8.06381256057531e-07	4.26457340619543e-06
"ABCC11"	24.9177775654335	21.8082416965244	33.925560042829	0.578723753888163	-0.789053233717947	6.81372908794378e-09	5.31538415554179e-08
"ABCC12"	1.85587509141958	1.09116542069207	4.07110548678103	0.339328727614602	-1.55924452091659	2.53832954201707e-06	1.21755972290697e-05
"ABCC13"	5.6154529325202	5.93820655161217	4.68049205181727	1.13679310650334	0.184969711238369	0.48314650346616	0.593466698482475
"ABCC2"	2262.43769457789	2046.02730912698	2889.34079528887	0.664005255221552	-0.590733435164455	1.30029622631684e-05	5.42627894923461e-05
"ABCC3"	11828.3543880776	11596.8719545302	12498.9185804967	0.843546402069968	-0.245460663962006	0.0142984052679023	0.0306389016175445
"ABCC4"	4567.3045120011	4465.51796082014	4862.16237851737	0.901942500184645	-0.148892631853085	0.113714090929445	0.184293427377581
"ABCC5"	2182.4594365942	2175.68780371123	2202.07567470754	0.859959895037417	-0.217658714816546	0.00516800793156616	0.0124362518739878
"ABCC5.AS1"	1.52941384235877	1.46283839920578	1.72227127688927	0.765735002781632	-0.385082888530899	0.0502046981314496	0.0916899098379133
"ABCC6P2"	117.993385390397	117.508661158555	119.397546855654	0.85461611473265	-0.226651574000226	0.0553320045719849	0.0997223186302145
"ABCC8"	20.3727234295777	23.147530900962	12.3345906751708	1.60239285223846	0.680227890876885	0.000374032757038465	0.0011703094960511
"ABCC9"	2011.2249986155	2184.3274569608	1509.77740102793	1.35163956723813	0.434710488984213	1.30538360647442e-05	5.44657746939456e-05
"ABCD1"	1716.92133952022	1669.84202787556	1853.30188515753	0.789312218924123	-0.34133201189224	2.09528290171311e-10	2.16687247436172e-09
"ABCD2"	123.099237367367	115.143787904697	146.144785413988	0.788834125406655	-0.342206130024961	0.00157048373640703	0.00428371212358965
"ABCD3"	4225.53266655979	4322.07932344313	3945.85385892153	1.02707441492154	0.03854071344672	0.500239608773296	0.609156708377425
"ABCD4"	3137.41404314657	3421.20205178692	2315.3297324027	1.34591635180166	0.428588749776672	2.11442828201667e-21	1.25507524009924e-19
"ABCE1"	3512.77479132129	3626.94068287569	3182.0561372153	1.07660266260456	0.106485898481911	0.0124191777669209	0.0270782251141124
"ABCF1"	3999.58853486953	4166.48069915237	3516.13107484385	1.0907768479815	0.125355984118335	0.00454540188524849	0.0111033968551639
"ABCF2"	3168.25354576705	3156.28080856508	3202.93647496325	0.916237090669311	-0.126207128362406	0.00408153087852177	0.0100904972955429
"ABCF3"	3227.76053216768	3275.65407429299	3089.02130299514	0.960287152009892	-0.0584622194337181	0.090034490773326	0.151450143894785
"ABCG1"	4611.0479952995	4837.64237936147	3954.64362877078	1.13508558177129	0.182801076143812	0.00792407924606339	0.0182235894878358
"ABCG2"	1358.88074692879	1597.53340674892	667.545660941905	2.2129090732792	1.14594417313433	6.02097372495694e-21	3.32325056547623e-19
"ABCG4"	36.2552621412623	38.1854777300046	30.6637646024455	1.12110054229312	0.164915667405821	0.0623991733429549	0.11072006930502
"ABCG5"	28.4967065641289	23.6950037275554	42.4064012891236	0.450605770608761	-1.15006230555873	7.33202968798798e-17	2.28153311566524e-15
"ABCG8"	15.6511463636544	9.45081533831393	33.6124227465853	0.217660748426567	-2.19984683047565	2.0393895868732e-15	5.06649168649272e-14
"ABHD1"	99.6169241333866	109.826561072149	70.0413885568135	1.34170070459171	0.424062883044803	6.39985858303445e-05	0.000233939091986378
"ABHD10"	2707.29093982003	2721.28333038827	2666.75742745966	0.914466526715618	-0.128997732595392	0.0461919394847835	0.0854228741412051
"ABHD11"	1742.62174119131	1672.44023257425	1945.92531774073	0.772560078782948	-0.372280965117026	2.00750572383187e-06	9.83435936518121e-06
"ABHD12"	4844.51209382525	4730.01324549485	5176.19526557602	0.786132139141328	-0.347156262732769	1.75334519168451e-11	2.18572352050769e-10
"ABHD12B"	45.822694223678	48.9503462896792	36.7624322864521	1.27510512537531	0.350616194225731	0.000104580835141786	0.000366731932459253
"ABHD13"	1235.97145889818	1314.37223422692	1008.85810179509	1.19437172888597	0.25625192199273	3.52606316115761e-09	2.91599447049495e-08
"ABHD14A"	661.291428132139	638.560699761774	727.138379363753	0.811170231587043	-0.30192338575342	9.22044538422948e-06	3.97353798964251e-05
"ABHD14A.ACY1"	19.6249990497817	19.2319867988533	20.7634869195347	0.822194575736808	-0.282448240844209	0.00811185311343138	0.0186133153268691
"ABHD14B"	4497.37646699414	4466.8790310258	4585.72221404529	0.891145261822906	-0.166267476349851	0.00107361188342075	0.00303638250729568
"ABHD15"	1593.49033871558	1597.5222537402	1581.81058487442	0.911457618916442	-0.133752519698731	0.00736875819806077	0.017088234315579
"ABHD16A"	331.115022211437	337.498878667825	312.622104698884	0.9928239800401	-0.0103901330581681	0.825519879865677	0.886494541297784
"ABHD16B"	0	0	0	1	0	1	1
"ABHD17A"	2141.56663950569	2157.91345173304	2094.21277868835	0.913202261913297	-0.130993661904845	0.0087019441761874	0.0198108090819585
"ABHD17B"	1023.44283492249	1101.2436590868	798.067431589361	1.29329188650392	0.371047917598422	1.1684737023788e-12	1.79058319367042e-11
"ABHD17C"	492.778668412387	487.633648793873	507.682891910461	0.846728613568363	-0.24002845189071	0.00396486277903616	0.00983095765396546
"ABHD18"	791.761417877043	817.094862616674	718.374851766205	1.09083521744727	0.125433183305261	0.0116281889144549	0.0255315720238541
"ABHD2"	8903.01249277901	9200.86327985477	8040.1907683135	1.05587038060452	0.0784327393016796	0.402054899720241	0.515567269290609
"ABHD3"	765.811896255908	743.915261582011	829.24262368426	0.835226788881124	-0.259760109552667	0.00609478225233889	0.0144343566477099
"ABHD4"	2697.91954363015	2908.16158419683	2088.88506103621	1.23320628581501	0.302414148183279	2.90215838546473e-08	2.01654958620899e-07
"ABHD5"	610.199261407659	627.44913087127	560.229401453546	1.05975728296089	0.0837338810478341	0.140379292519999	0.21908221726701
"ABHD6"	2022.45995917045	2140.93457781481	1679.25967500224	1.16270178418792	0.217481114315106	0.00843046938585366	0.0192484540137844
"ABHD8"	683.795731787824	680.058956300963	694.620517920397	0.866028480789994	-0.207513623724235	0.000241980111940131	0.000785228360054728
"ABI1"	3758.5329218784	3853.94694626972	3482.13515280831	1.0322688922115	0.0458188224379706	0.195120693129017	0.288040931234146
"ABI2"	4139.5200273833	4388.93635695355	3417.00446950123	1.17308763889264	0.230310798083209	3.03100090920405e-07	1.74068498542707e-06
"ABI3"	1756.65604599727	1776.63142305781	1698.79086641716	1.01169321608421	0.016771876264365	0.790532597416337	0.858216146607732
"ABI3BP"	5943.4589005333	6387.62913039004	4656.77529817053	1.18953341841048	0.250395802992835	0.0571363232081338	0.102575446389406
"ABL1"	5592.0409322281	5820.65078494787	4929.79810490496	1.13583275652767	0.18375042367113	9.19167302421066e-05	0.000325646318760737
"ABL2"	3428.64200734843	3572.26234831764	3012.59895612807	1.09731197183899	0.133973750206741	0.0393318826080022	0.0742850977862369
"ABLIM1"	10271.6763695896	10950.3968116706	8305.5417556247	1.2552155365656	0.327935114642533	6.68979136019927e-07	3.60194548716446e-06
"ABLIM2"	401.399070931718	371.875257813909	486.924402582513	0.695581743091404	-0.523708028109959	1.30960956446612e-08	9.68757861330157e-08
"ABLIM3"	8262.90366010565	8590.21793004104	7314.73137021346	1.07587744668857	0.105513749712088	0.300842142127917	0.408172231764232
"ABO"	2165.37200126334	2454.51153847524	1327.78524664155	1.76229956960885	0.817459185809787	3.50197614563818e-06	1.6335413011279e-05
"ABR"	5099.45195660645	5103.96028905279	5086.39210467855	0.906469703642185	-0.141669292386862	0.0452967750683472	0.0839838975959414
"ABRA"	7.01726559621724	6.7879471363242	7.68156113479627	0.762382616490979	-0.391412870954535	0.0150818604265651	0.0321314354175602
"ABRACL"	1094.03326443436	1021.95153861656	1302.84143843038	0.712297299207475	-0.489448574805247	7.37753802482593e-13	1.16720115209892e-11
"ABRAXAS1"	851.390837730365	935.269621673892	608.408646147924	1.50794954145586	0.592588154396143	1.39491936508095e-14	3.00622374827869e-13
"ABRAXAS2"	1352.50374952072	1416.61794689745	1166.77611426272	1.12445608477839	0.169227318288168	2.06685838812134e-05	8.31103959726525e-05
"ABT1"	1523.1725876397	1569.65106482703	1388.5325545177	1.0352189192546	0.0499358888122308	0.171393956783565	0.258489550549694
"ABTB1"	2088.21852989725	2134.49719792249	1954.15730903049	0.971495383240934	-0.0417209550636037	0.432639813604644	0.545743582869643
"ABTB2"	917.17323131333	942.952508132507	842.495167511746	1.00760381443497	0.0109284887330276	0.928644219560878	0.963239357491809
"ACAA1"	2949.22868331224	2983.60715678217	2849.64024826046	0.955563211549569	-0.0655767826760485	0.206745296461683	0.301714317908669
"ACAA2"	15278.1428845089	16695.8454578525	11171.3060649022	1.3808958408374	0.465604503104626	1.17350668662087e-07	7.24965032332303e-07
"ACACA"	1973.20646674681	1933.50113083017	2088.22589221964	0.866582979097419	-0.206590194549101	0.000338469400588819	0.00106697241203836
"ACACB"	2822.5612595372	2950.56611849268	2451.75353319791	1.06673517068042	0.0932020549172574	0.233675236600347	0.333943240261029
"ACAD10"	2354.3503486932	2284.91006292551	2555.50673206785	0.833695591129652	-0.26240738907742	3.44357051548615e-05	0.000132842103567047
"ACAD11"	615.501152349049	676.196954653799	439.676010751954	1.44655276096535	0.532618944487626	5.05587001118362e-05	0.000188944553910594
"ACAD8"	1528.01098749632	1554.74113028563	1450.57843100348	1.01633018901578	0.0233691862302836	0.649372690418047	0.745566436874701
"ACAD9"	2731.7296860901	2756.16645971594	2660.94061963427	0.936862692595917	-0.0940904741390353	0.0217938671076542	0.0442663543383842
"ACADL"	2729.88614327074	2899.72301523491	2237.89837924755	1.19322795947986	0.254869688124649	0.0440932408310648	0.0819704871839258
"ACADM"	5024.36176513235	5298.30288480053	4230.80217244278	1.21430525757795	0.28013113842654	0.000520028554550613	0.00158226697640518
"ACADS"	3537.9350341187	3558.8438042301	3477.36597784359	0.932947694464786	-0.100131895966359	0.216609334637667	0.313465495777703
"ACADSB"	3136.79707664295	3420.42378679929	2315.18001944401	1.3786818861319	0.463289611135144	1.18685865244261e-08	8.83570451174545e-08
"ACADVL"	26020.2951331756	26283.5165064498	25257.788774088	0.916457417817225	-0.12586024579826	0.0355358210533361	0.0680694009435605
"ACAN"	3043.9971514438	3151.22517711676	2733.3762834229	1.09741212151083	0.134105416355983	0.369624297264351	0.481747748480666
"ACAP1"	1009.23066309614	955.736718784579	1164.19327955424	0.734654929054402	-0.444861326626444	2.78631338743246e-07	1.60849269758169e-06
"ACAP2"	3429.30486152897	3588.38983628114	2968.46346641355	1.1756529992075	0.233462303205608	5.3190514023795e-07	2.92062970993586e-06
"ACAP3"	1715.48959221813	1655.02250041905	1890.65219941389	0.792863864227195	-0.334854920338467	9.46847998292862e-07	4.94102754360485e-06
"ACAT1"	9541.33213088584	10139.8366088922	7807.56915888321	1.2467978974353	0.318227627157869	0.00321245387694012	0.00813314910562798
"ACAT2"	795.731352597854	797.797400164711	789.746373535133	0.932713929280253	-0.100493431916856	0.0422478556976593	0.0790109815991485
"ACBD3"	3612.9648182043	3779.47975955606	3130.60010714562	1.12364812276778	0.168190317572437	0.00177442578433243	0.00477855077100938
"ACBD4"	1860.18135299412	1966.22568729919	1552.98943218974	1.14148092505146	0.19090675131592	0.00927841441486315	0.0209511475439653
"ACBD5"	3252.4945200512	3364.41568842751	2928.27843705633	1.06937430338182	0.09676691490599	0.0767591532005329	0.132079016890972
"ACBD7"	9.72231474870264	9.2871497860129	10.9829116644309	0.795914291108393	-0.329315013930537	0.00217062428187049	0.00572048719677136
"ACCS"	1294.63710382455	1336.27510131109	1174.01909523256	1.0022134216892	0.00318976364922444	0.971661182507994	0.992781597707628
"ACCSL"	1.58615549803641	1.68895117066942	1.28837438286938	1.22980351986122	0.298427841122008	0.0868928328699835	0.147027157074221
"ACD"	1182.08847430054	1190.0654590295	1158.98054234758	0.925500168866224	-0.111694841558188	0.0105548783334765	0.02343649875521
"ACE"	2855.57230877405	3108.166424099	2123.85126041209	1.35831795422657	0.441821224276551	1.7506355740621e-05	7.13836169362174e-05
"ACE2"	5665.8936285095	5951.29362426358	4839.1396725552	1.13134029271062	0.178032938845525	0.34512940379443	0.455911681555605
"ACER1"	3.20227221263097	3.1522964117888	3.34704338173726	0.831054912710287	-0.266984287353341	0.074062867943779	0.128113979472363
"ACER2"	285.77529730345	319.5008213088	188.078342843507	1.6101978180284	0.687237938996561	6.01679216268717e-12	8.14119032728321e-11
"ACER3"	2157.10967900999	2102.82682235536	2314.35763677935	0.8296547891683	-0.269416924155501	4.02016392522678e-08	2.71904405655205e-07
"ACHE"	326.925716013897	267.007292731758	500.498926315332	0.447063187015554	-1.16144934143956	1.75458659125496e-15	4.39475302672034e-14
"ACIN1"	7417.48595788933	7941.66140932787	5899.04119776974	1.18378159624498	0.243402933096064	5.31053845438315e-07	2.91661179948517e-06
"ACKR1"	1160.95127017459	1096.75122204333	1346.92760007865	0.756953020133409	-0.401724331960105	0.00218461368507094	0.00575176294636203
"ACKR2"	62.2121105884671	64.7890367679633	54.7472053859584	1.04591059469984	0.0647595340935922	0.626809697156777	0.726616743731848
"ACKR3"	5894.00592430088	6269.37214107818	4806.6355344301	1.2031266168051	0.266788479442019	0.0112580019288721	0.0248260160044077
"ACKR4"	158.851335382621	141.607039223407	208.805050447013	0.651890160164747	-0.617299195975681	3.97339075106429e-08	2.68889988246781e-07
"ACLY"	29050.0716142466	29921.7759738477	26524.8962868305	1.07985795101802	0.110841546795991	0.122923903869882	0.196452771621988
"ACMSD"	3489.93992027022	3666.05371404403	2979.76900973498	1.08425387044569	0.11670259317827	0.387633791682845	0.500540622553046
"ACO1"	5651.32706979303	5860.34432700635	5045.84057072268	1.08080659055635	0.112108377087462	0.126182404591566	0.200870860842796
"ACO2"	10355.7315558808	10638.7109072167	9535.98978415396	1.02347650785395	0.0334779881536391	0.661129323365916	0.755063478902433
"ACOD1"	4.5828270664503	4.28266676067387	5.45233906334234	0.756574933836015	-0.402445115789957	0.108799299273464	0.177507370098003
"ACOT1"	269.940404928787	297.448697527812	190.253684304628	1.36444846677487	0.448317907157085	0.000214908955339587	0.000704409361072761
"ACOT11"	587.983268630439	597.381280182839	560.758870085789	0.946476553103925	-0.0793613281445208	0.485074754574471	0.595056253462
"ACOT12"	7.15985904816365	7.64193956034811	5.76335597715312	1.05410241533839	0.0760150443212032	0.775020346592684	0.84668829767924
"ACOT13"	1879.35231470855	1887.7833841789	1854.92897854445	0.916786458965132	-0.125342359396519	0.0103153609427812	0.0229652806680133
"ACOT2"	972.486783681386	1073.47383358785	679.944932761869	1.44238226486838	0.528453563014521	7.05447224584032e-12	9.4198634323766e-11
"ACOT4"	588.404282003745	664.879555242844	366.868768255563	1.61960732609994	0.695644074000151	4.66082492055782e-10	4.52829489294817e-09
"ACOT6"	7.89723419570063	8.82468214780508	5.21057941381075	1.42395571397932	0.509904278175143	0.000234811309639878	0.000763896080807369
"ACOT7"	3493.61291365249	3126.58053557001	4556.84162793902	0.637128136035677	-0.650344545588204	1.62292551645505e-16	4.73033344079301e-15
"ACOT8"	978.660048101684	944.327483861957	1078.11549212946	0.784727101873088	-0.349737067921149	1.93281766947047e-09	1.67789028990216e-08
"ACOT9"	1731.47493090374	1771.20161429946	1616.39366551138	1.01609216821676	0.0230312727776815	0.568240800273112	0.673245717229025
"ACOX1"	4463.68630844779	4616.22932482002	4021.79582451236	1.01352912113669	0.0193875415092193	0.685983553836484	0.776318516133703
"ACOX2"	769.388964203232	816.685813882267	632.378248863171	1.17847737413194	0.236924060207933	0.0131502948620382	0.0285067170298814
"ACOX3"	973.016227785648	933.746747907212	1086.77305441763	0.784599997241358	-0.349970764544849	4.0497152009845e-15	9.52717956058032e-14
"ACOXL"	18.3287883857512	17.6181338069389	20.387430618025	0.773900193781535	-0.369780574022688	0.00493437479198368	0.0119435467234085
"ACOXL.AS1"	7.22313570436807	7.67408930386833	5.91680186454589	1.17213542767127	0.229139267321787	0.0637768164803879	0.112779009485035
"ACP1"	4815.22194024148	4923.80535286685	4500.67475287434	1.01335024522992	0.0191329004204781	0.625315297202139	0.725332445347251
"ACP2"	3114.91747194247	2998.30451270428	3452.72485386263	0.793090501534555	-0.334442590036041	2.64306177138979e-14	5.4551721636908e-13
"ACP4"	5.03521615937965	5.1491035296484	4.70530433280748	0.960228765389907	-0.0585499397034326	0.645855405087325	0.74310790375673
"ACP5"	5298.5175149289	5568.37524516059	4516.7867884641	1.16724674917526	0.22310957062743	0.120613893340264	0.193547098725849
"ACP6"	994.105832592971	1040.33402088925	860.190842687076	1.06609393802659	0.0923345656338043	0.153841087476638	0.236222757432028
"ACP7"	4.63665988544607	4.75104880961463	4.30529514479905	1.03036443828886	0.0431547066497365	0.804947794404356	0.869829206919855
"ACPP"	70.6865747302534	74.6332518024422	59.2537403544684	1.12957872047704	0.175784815825654	0.230007982910324	0.329803382572015
"ACR"	38.6969717561095	40.2402560715757	34.2263465565446	1.04396724983454	0.0620764540127801	0.581878722956771	0.685906132839842
"ACRBP"	289.953280746813	285.514146767896	302.812676796849	0.870334926231146	-0.200357402629568	0.0138921971532981	0.0298707951482338
"ACRV1"	8.3958577759748	7.46277526758289	11.098834883618	0.615930857354658	-0.699159687717612	1.71489000248886e-11	2.13997219952523e-10
"ACSBG1"	59.1950213704899	66.3337245485365	38.5154447039263	1.449390816337	0.535446658227178	0.00604835399116262	0.0143355332719716
"ACSBG2"	17.8697961808778	18.2056673780236	16.8968359669238	0.92318127572702	-0.115314131833038	0.310074647557874	0.417990236270151
"ACSF2"	954.854327749771	917.273777547686	1063.71862000184	0.757905765841181	-0.399909612724503	9.76301916174457e-05	0.000344686853067902
"ACSF3"	1369.19250432342	1363.49881143911	1385.68613847239	0.855756375192473	-0.224727959858727	3.27371400999319e-05	0.000126931861074052
"ACSL1"	16266.16970677	17426.3887889947	12905.2176035	1.278596752662	0.354561334849625	0.000204564793985752	0.000673126883474021
"ACSL3"	3446.53350700594	3529.03649797467	3207.53674745368	1.0320327510842	0.0454887547505358	0.401487659684906	0.515099676159555
"ACSL4"	4998.62059884872	5030.64140438598	4905.86191614157	0.963323602448966	-0.0539075811123566	0.380873254392852	0.493744827789362
"ACSL5"	2408.39211256791	2331.45316164212	2631.27081961484	0.830766853042633	-0.267484439977083	0.000916680709416009	0.00263098148081329
"ACSL6"	161.215873789168	159.125792886027	167.270473230808	0.894045758150547	-0.161579423022967	0.285794224052112	0.391683080017523
"ACSM1"	110.715695148425	101.058988871995	138.689487139672	0.640594539516265	-0.642516594380731	7.55062208446826e-06	3.30590409857659e-05
"ACSM2A"	10986.6222092347	11416.9072396328	9740.16160530356	1.06809678315989	0.0950423794773033	0.568895921399391	0.673762236443769
"ACSM2B"	10596.888746024	11314.1301287925	8519.1656927658	1.22601119526506	0.29397215299251	0.0932205924788638	0.155925791458493
"ACSM3"	1789.4028102268	1772.2856151225	1838.98833572733	0.888410183286959	-0.170702165202157	0.0841975738690193	0.143002228634684
